;Unnamed: 0;Unnamed: 0.1;ano;date;round;home_team;away_team;placar_casa;placar_visitante;resultado;arena;mv38;me38;md38;mvc19;mec19;mdc19;vv38;ve38;vd38;vvf19;vef19;vdf19;mv6;me6;md6;mvc3;mec3;mdc3;vv6;ve6;vd6;vvf3;vef3;vdf3;mgm38;mgs38;mgmc19;mgsc19;vgm38;vgs38;vgmf19;vgsf19;mgm6;mgs6;mgmc3;mgsc3;vgm6;vgs6;vgmf3;vgsf3;model_prediction;resultado_0-1;correto
1485;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
1486;1486;1866;2010;13/11/2010;35;Atlético-MG;Flamengo;4.0;1.0;0.0;Arena do Jacaré;0.3448275862068966;0.3157894736842105;0.7857142857142857;0.3888888888888889;0.08333333333333333;0.8461538461538461;0.3928571428571429;0.8947368421052632;0.014245014245014244;0.38461538461538464;0.5833333333333334;0.4117647058823529;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.16666666666666666;0.0;1.0;0.0;0.5421686746987951;0.8481012658227848;0.4814814814814815;0.8157894736842105;0.4942528735632184;0.4871794871794872;0.5405405405405406;0.3888888888888889;0.42105263157894735;0.3636363636363637;0.2857142857142857;0.3333333333333333;0.42857142857142855;0.3333333333333333;0.4166666666666667;0.35714285714285715;0.53652155;0.0;0
1487;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
1488;1488;1868;2010;14/11/2010;35;Athletico-PR;Barueri/Prudente;2.0;1.0;0.0;Arena da Baixada;0.5517241379310345;0.5263157894736842;0.42857142857142855;0.6111111111111112;0.5833333333333334;0.07692307692307693;0.2857142857142857;0.5263157894736842;0.028490028490028487;0.15384615384615385;0.4166666666666667;0.7058823529411765;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.5060240963855421;0.5443037974683544;0.5;0.42105263157894735;0.4827586206896552;0.7820512820512819;0.40540540540540543;0.7407407407407407;0.3684210526315789;0.3181818181818182;0.35714285714285715;0.25;0.4761904761904762;0.5714285714285714;0.3333333333333333;0.42857142857142855;0.22713515;0.0;1
1489;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
1490;1490;1870;2010;21/11/2010;36;São Paulo;Fluminense;1.0;4.0;1.0;Arena Barueri;0.5172413793103449;0.4736842105263158;0.5;0.6111111111111112;0.25;0.38461538461538464;0.6785714285714286;0.631578947368421;0.009971509971509971;0.5384615384615384;0.5833333333333334;0.29411764705882354;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.6746987951807228;0.7088607594936709;0.5925925925925926;0.6052631578947368;0.7241379310344828;0.4487179487179487;0.7837837837837838;0.3703703703703704;0.4736842105263158;0.4090909090909091;0.42857142857142855;0.5;0.2857142857142857;0.14285714285714285;0.16666666666666666;0.21428571428571427;0.37449628;1.0;0
1491;1491;1871;2010;21/11/2010;36;Palmeiras;Atlético-MG;0.0;2.0;1.0;Arena da Fonte;0.4482758620689655;0.7368421052631579;0.3928571428571429;0.5;0.5;0.3076923076923077;0.3928571428571429;0.3157894736842105;0.02991452991452992;0.2307692307692308;0.4166666666666667;0.6470588235294118;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.3333333333333333;0.0;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5301204819277109;0.5316455696202531;0.5555555555555556;0.5789473684210527;0.5517241379310345;0.8461538461538461;0.5135135135135135;0.6666666666666666;0.2631578947368421;0.3636363636363637;0.35714285714285715;0.25;0.5714285714285714;0.3809523809523809;0.3333333333333333;0.2857142857142857;0.25910497;1.0;0
1492;1492;1872;2010;21/11/2010;36;Botafogo;Internacional;1.0;2.0;1.0;Engenhão;0.5172413793103449;0.8947368421052632;0.21428571428571427;0.5;0.8333333333333334;0.0;0.6071428571428571;0.4736842105263158;0.017094017094017092;0.5384615384615384;0.25;0.5294117647058824;0.5;0.5;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.6626506024096386;0.5189873417721519;0.6111111111111112;0.5;0.5632183908045977;0.5256410256410257;0.5675675675675675;0.4814814814814815;0.42105263157894735;0.18181818181818185;0.2857142857142857;0.16666666666666666;0.3333333333333333;0.5238095238095238;0.3333333333333333;0.5;0.25809357;1.0;0
1493;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
1494;1494;1874;2010;20/11/2010;36;Flamengo;Guarani;2.0;1.0;0.0;Engenhão;0.3448275862068966;0.8947368421052632;0.3928571428571429;0.3333333333333333;0.8333333333333334;0.2307692307692308;0.2857142857142857;0.6842105263157895;0.019943019943019943;0.07692307692307693;0.3333333333333333;0.7058823529411765;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.5;0.5;0.0;0.0;1.0;0.5060240963855421;0.5316455696202531;0.4259259259259259;0.4473684210526316;0.36781609195402293;0.6025641025641025;0.40540540540540543;0.6481481481481481;0.42105263157894735;0.4090909090909091;0.2857142857142857;0.16666666666666666;0.047619047619047616;0.19047619047619047;0.0;0.2857142857142857;0.22164318;0.0;1
1495;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
1496;1496;1876;2010;20/11/2010;36;Grêmio;Athletico-PR;3.0;1.0;0.0;Olímpico Monumental;0.5517241379310345;0.631578947368421;0.35714285714285715;0.6111111111111112;0.3333333333333333;0.3076923076923077;0.6071428571428571;0.5263157894736842;0.015669515669515667;0.38461538461538464;0.25;0.6470588235294118;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.7951807228915663;0.5822784810126582;0.7592592592592593;0.5526315789473685;0.4942528735632184;0.5384615384615384;0.40540540540540543;0.5;0.5789473684210527;0.2727272727272727;0.6428571428571429;0.3333333333333333;0.42857142857142855;0.2857142857142857;0.16666666666666666;0.2857142857142857;0.23357075;0.0;1
1497;1497;1877;2010;21/11/2010;36;Cruzeiro;Vasco;3.0;1.0;0.0;Arena do Jacaré;0.6551724137931034;0.5263157894736842;0.32142857142857145;0.5555555555555556;0.5;0.2307692307692308;0.3928571428571429;0.8421052631578947;0.015669515669515667;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.5;0.0;0.0;1.0;0.6385542168674698;0.4810126582278481;0.5;0.3947368421052632;0.4942528735632184;0.5641025641025641;0.32432432432432434;0.4444444444444444;0.3684210526315789;0.4090909090909091;0.2857142857142857;0.5;0.2857142857142857;0.4761904761904762;0.16666666666666666;0.5;0.23963419;0.0;1
1498;1498;1878;2010;21/11/2010;36;Goiás;Santos;1.0;4.0;1.0;Serra Dourada;0.3103448275862069;0.5263157894736842;0.6785714285714286;0.3888888888888889;0.3333333333333333;0.6153846153846154;0.5357142857142857;0.5789473684210527;0.017094017094017092;0.3076923076923077;0.5833333333333334;0.4705882352941176;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.5301204819277109;0.810126582278481;0.462962962962963;0.7105263157894737;0.7356321839080459;0.6410256410256411;0.7567567567567568;0.6481481481481481;0.3157894736842105;0.5454545454545454;0.14285714285714285;0.16666666666666666;0.42857142857142855;0.5238095238095238;0.5;0.5;0.45236295;1.0;0
1499;1499;1879;2010;21/11/2010;36;Avaí;Atlético-GO;3.0;0.0;0.0;Ressacada;0.3448275862068966;0.5789473684210527;0.6071428571428571;0.4444444444444444;0.5;0.38461538461538464;0.3928571428571429;0.3684210526315789;0.02421652421652422;0.3076923076923077;0.16666666666666666;0.6470588235294118;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.6666666666666666;0.0;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.5783132530120482;0.7721518987341772;0.6111111111111112;0.5526315789473685;0.5747126436781609;0.6794871794871795;0.5405405405405406;0.5555555555555556;0.21052631578947367;0.4090909090909091;0.21428571428571427;0.16666666666666666;0.5238095238095238;0.2857142857142857;0.5833333333333334;0.42857142857142855;0.26131266;0.0;1
1500;1500;1880;2010;28/11/2010;37;Corinthians;Vasco;2.0;0.0;0.0;Pacaembu;0.6551724137931034;0.5263157894736842;0.32142857142857145;0.7777777777777778;0.16666666666666666;0.2307692307692308;0.3928571428571429;0.8421052631578947;0.015669515669515667;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;0.0;0.16666666666666666;0.3333333333333333;0.5;0.0;0.0;1.0;0.7831325301204819;0.5316455696202531;0.7222222222222222;0.42105263157894735;0.4942528735632184;0.5769230769230769;0.32432432432432434;0.4259259259259259;0.5263157894736842;0.09090909090909093;0.42857142857142855;0.0;0.3333333333333333;0.5238095238095238;0.25;0.5714285714285714;0.22037008;0.0;1
1501;1501;1881;2010;28/11/2010;37;Palmeiras;Fluminense;1.0;2.0;1.0;Arena Barueri;0.4482758620689655;0.7368421052631579;0.3928571428571429;0.5;0.4166666666666667;0.38461538461538464;0.6785714285714286;0.631578947368421;0.009971509971509971;0.5384615384615384;0.5833333333333334;0.29411764705882354;0.3333333333333333;0.0;0.6666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.5;0.5;0.0;0.3333333333333333;0.6666666666666666;0.0;0.5301204819277109;0.5316455696202531;0.5185185185185185;0.5789473684210527;0.7356321839080459;0.4615384615384616;0.8108108108108109;0.3888888888888889;0.21052631578947367;0.4090909090909091;0.2857142857142857;0.3333333333333333;0.4761904761904762;0.19047619047619047;0.5;0.21428571428571427;0.4299351;1.0;0
